11:49:15 [SESSION] logging to C:\Users\user\Documents\avigilon-ptz-dashboard\backend\logs\session-20260714-114915-9556.log
12:05:36 [DETECT] inference took 0.22s
12:05:37 [DETECT] inference took 0.22s
12:05:38 [DETECT] inference took 0.23s
12:05:39 [DETECT] inference took 0.22s
12:05:40 [DETECT] inference took 0.22s
12:05:41 [DETECT] inference took 0.23s
12:05:42 [DETECT] inference took 0.22s
12:05:43 [DETECT] inference took 0.23s
12:05:44 [DETECT] inference took 0.22s
12:05:45 [DETECT] inference took 0.22s
12:05:46 [DETECT] inference took 0.23s
12:05:47 [DETECT] inference took 0.22s
12:05:48 [DETECT] inference took 0.23s
12:05:49 [DETECT] inference took 0.22s
12:05:50 [DETECT] inference took 0.23s
12:05:52 [DETECT] inference took 0.31s
12:05:52 [DETECT] inference took 0.22s
12:05:53 [DETECT] inference took 0.23s
12:05:54 [DETECT] inference took 0.22s
12:05:55 [DETECT] inference took 0.23s
12:05:57 [DETECT] inference took 0.36s
12:05:57 [DETECT] inference took 0.22s
12:05:58 [DETECT] inference took 0.23s
12:05:59 [DETECT] inference took 0.22s
12:06:00 [DETECT] inference took 0.22s
12:06:01 [DETECT] inference took 0.22s
12:06:02 [DETECT] inference took 0.22s
12:06:04 [DETECT] inference took 0.27s
12:06:05 [DETECT] inference took 0.27s
12:06:06 [DETECT] inference took 0.27s
12:06:07 [DETECT] inference took 0.28s
12:06:08 [DETECT] inference took 0.31s
12:06:09 [DETECT] inference took 0.30s
12:06:09 [DETECT] inference took 0.22s
12:06:10 [DETECT] inference took 0.22s
12:06:11 [DETECT] inference took 0.22s
12:06:13 [DETECT] inference took 0.28s
12:06:14 [DETECT] inference took 0.30s
12:06:15 [DETECT] inference took 0.28s
12:06:16 [DETECT] inference took 0.30s
12:06:17 [DETECT] inference took 0.30s
12:06:18 [DETECT] inference took 0.31s
12:06:19 [DETECT] inference took 0.28s
12:06:20 [DETECT] inference took 0.28s
12:06:21 [DETECT] inference took 0.27s
12:06:22 [DETECT] inference took 0.28s
12:06:23 [DETECT] inference took 0.41s
12:06:24 [DETECT] inference took 0.30s
12:06:25 [DETECT] inference took 0.28s
12:06:26 [DETECT] inference took 0.27s
12:06:27 [DETECT] inference took 0.28s
12:06:28 [DETECT] inference took 0.27s
12:06:29 [DETECT] inference took 0.30s
12:06:30 [DETECT] inference took 0.27s
12:06:31 [DETECT] inference took 0.25s
12:06:31 [DETECT] inference took 0.23s
12:06:32 [DETECT] inference took 0.22s
12:06:34 [DETECT] inference took 0.27s
12:06:34 [DETECT] inference took 0.22s
12:06:36 [DETECT] inference took 0.27s
12:06:36 [DETECT] inference took 0.23s
12:06:38 [DETECT] inference took 0.22s
12:06:39 [DETECT] inference took 0.23s
12:06:40 [DETECT] inference took 0.26s
12:06:41 [DETECT] inference took 0.22s
12:06:42 [DETECT] inference took 0.23s
12:06:43 [DETECT] inference took 0.28s
12:06:44 [DETECT] inference took 0.25s
12:06:45 [DETECT] inference took 0.24s
12:06:46 [DETECT] inference took 0.24s
12:06:47 [DETECT] inference took 0.22s
12:06:48 [DETECT] inference took 0.22s
12:06:49 [DETECT] inference took 0.41s
12:06:50 [DETECT] inference took 0.23s
12:06:51 [DETECT] inference took 0.22s
12:06:52 [DETECT] inference took 0.22s
12:06:53 [DETECT] inference took 0.23s
12:06:54 [DETECT] inference took 0.36s
12:06:55 [DETECT] inference took 0.23s
12:06:56 [DETECT] inference took 0.22s
12:06:57 [DETECT] inference took 0.23s
12:06:58 [DETECT] inference took 0.22s
12:06:59 [DETECT] inference took 0.22s
12:07:00 [DETECT] inference took 0.25s
12:07:01 [DETECT] inference took 0.23s
12:07:02 [DETECT] inference took 0.22s
12:07:03 [DETECT] inference took 0.22s
12:07:04 [DETECT] inference took 0.23s
12:07:05 [DETECT] inference took 0.23s
12:07:06 [DETECT] inference took 0.22s
12:07:07 [DETECT] inference took 0.23s
12:07:08 [DETECT] inference took 0.22s
12:07:09 [DETECT] inference took 0.22s
12:07:10 [DETECT] inference took 0.22s
12:07:11 [DETECT] inference took 0.22s
12:07:12 [DETECT] inference took 0.23s
12:07:13 [DETECT] inference took 0.22s
12:07:14 [DETECT] inference took 0.23s
12:07:15 [DETECT] inference took 0.30s
12:07:16 [DETECT] inference took 0.22s
12:07:17 [DETECT] inference took 0.22s
12:07:18 [DETECT] inference took 0.22s
12:07:19 [DETECT] inference took 0.23s
12:07:20 [DETECT] inference took 0.38s
12:07:21 [DETECT] inference took 0.23s
12:07:22 [DETECT] inference took 0.22s
12:07:23 [DETECT] inference took 0.23s
12:07:24 [DETECT] inference took 0.25s
12:07:25 [DETECT] inference took 0.22s
12:07:26 [DETECT] inference took 0.23s
12:07:27 [DETECT] inference took 0.22s
12:07:28 [DETECT] inference took 0.20s
12:07:29 [DETECT] inference took 0.23s
12:07:30 [DETECT] inference took 0.22s
12:07:31 [DETECT] inference took 0.22s
12:07:32 [DETECT] inference took 0.22s
12:07:33 [DETECT] inference took 0.20s
12:07:34 [DETECT] inference took 0.22s
12:07:35 [DETECT] inference took 0.20s
12:07:36 [DETECT] inference took 0.22s
12:07:37 [DETECT] inference took 0.22s
12:07:38 [DETECT] inference took 0.20s
12:07:39 [DETECT] inference took 0.28s
12:07:40 [DETECT] inference took 0.20s
12:07:41 [DETECT] inference took 0.22s
12:07:42 [DETECT] inference took 0.20s
12:07:43 [DETECT] inference took 0.22s
12:07:44 [DETECT] inference took 0.22s
12:07:45 [DETECT] inference took 0.22s
12:07:46 [DETECT] inference took 0.34s
12:07:47 [DETECT] inference took 0.22s
12:07:48 [DETECT] inference took 0.20s
12:07:49 [DETECT] inference took 0.23s
12:07:50 [DETECT] inference took 0.22s
12:07:51 [DETECT] inference took 0.33s
12:07:52 [DETECT] inference took 0.22s
12:07:53 [DETECT] inference took 0.20s
12:07:54 [DETECT] inference took 0.23s
12:07:55 [DETECT] inference took 0.20s
12:07:56 [DETECT] inference took 0.22s
12:07:57 [DETECT] inference took 0.22s
12:07:58 [DETECT] inference took 0.20s
12:07:59 [DETECT] inference took 0.22s
12:08:00 [DETECT] inference took 0.23s
12:08:01 [DETECT] inference took 0.22s
12:08:02 [DETECT] inference took 0.22s
12:08:03 [DETECT] inference took 0.22s
12:08:04 [DETECT] inference took 0.23s
12:08:05 [DETECT] inference took 0.20s
12:08:06 [DETECT] inference took 0.22s
12:08:07 [DETECT] inference took 0.22s
12:08:08 [DETECT] inference took 0.22s
12:08:09 [DETECT] inference took 0.23s
12:08:10 [DETECT] inference took 0.22s
12:08:11 [DETECT] inference took 0.22s
12:08:12 [DETECT] inference took 0.33s
12:08:13 [DETECT] inference took 0.23s
12:08:14 [DETECT] inference took 0.22s
12:08:15 [DETECT] inference took 0.22s
12:08:16 [DETECT] inference took 0.20s
12:08:17 [DETECT] inference took 0.36s
12:08:18 [DETECT] inference took 0.22s
12:08:19 [DETECT] inference took 0.23s
12:08:20 [DETECT] inference took 0.22s
12:08:21 [DETECT] inference took 0.22s
12:08:22 [DETECT] inference took 0.20s
12:08:23 [DETECT] inference took 0.22s
12:08:24 [DETECT] inference took 0.22s
12:08:25 [DETECT] inference took 0.20s
12:08:26 [DETECT] inference took 0.22s
12:08:27 [DETECT] inference took 0.20s
12:08:28 [DETECT] inference took 0.22s
12:08:29 [DETECT] inference took 0.30s
12:08:30 [DETECT] inference took 0.30s
12:08:31 [DETECT] inference took 0.30s
12:08:32 [DETECT] inference took 0.34s
12:08:33 [DETECT] inference took 0.31s
12:08:34 [DETECT] inference took 0.48s
12:08:35 [DETECT] inference took 0.34s
12:08:36 [DETECT] inference took 0.28s
12:08:37 [DETECT] inference took 0.22s
12:08:38 [DETECT] inference took 0.23s
12:08:39 [DETECT] inference took 0.22s
12:08:40 [DETECT] inference took 0.20s
12:08:41 [DETECT] inference took 0.22s
12:08:42 [DETECT] inference took 0.20s
12:08:43 [DETECT] inference took 0.36s
12:08:44 [DETECT] inference took 0.23s
12:08:45 [DETECT] inference took 0.20s
12:08:46 [DETECT] inference took 0.22s
12:08:47 [DETECT] inference took 0.20s
12:08:48 [DETECT] inference took 0.23s
12:08:49 [DETECT] inference took 0.22s
12:08:50 [DETECT] inference took 0.22s
12:08:51 [DETECT] inference took 0.20s
12:08:52 [DETECT] inference took 0.22s
12:08:53 [DETECT] inference took 0.23s
12:08:54 [DETECT] inference took 0.22s
12:08:55 [DETECT] inference took 0.22s
12:08:56 [DETECT] inference took 0.20s
12:08:57 [DETECT] inference took 0.22s
12:08:58 [DETECT] inference took 0.20s
12:08:59 [DETECT] inference took 0.22s
12:09:00 [DETECT] inference took 0.22s
12:09:01 [DETECT] inference took 0.22s
12:09:02 [DETECT] inference took 0.22s
12:09:03 [DETECT] inference took 0.22s
12:09:04 [DETECT] inference took 0.23s
12:09:05 [DETECT] inference took 0.20s
12:09:06 [DETECT] inference took 0.22s
12:09:07 [DETECT] inference took 0.23s
12:09:08 [DETECT] inference took 0.22s
12:09:09 [DETECT] inference took 0.38s
12:09:10 [DETECT] inference took 0.38s
12:09:11 [DETECT] inference took 0.23s
12:09:12 [DETECT] inference took 0.20s
12:09:13 [DETECT] inference took 0.23s
12:09:14 [DETECT] inference took 0.33s
12:09:15 [DETECT] inference took 0.20s
12:09:16 [DETECT] inference took 0.22s
12:09:17 [DETECT] inference took 0.22s
12:09:18 [DETECT] inference took 0.22s
12:09:19 [DETECT] inference took 0.23s
12:09:20 [DETECT] inference took 0.22s
12:09:21 [DETECT] inference took 0.20s
12:09:22 [DETECT] inference took 0.22s
12:09:23 [DETECT] inference took 0.22s
12:09:24 [DETECT] inference took 0.48s
12:09:25 [DETECT] inference took 0.23s
12:09:26 [DETECT] inference took 0.20s
12:09:27 [DETECT] inference took 0.20s
12:09:28 [DETECT] inference took 0.22s
12:09:29 [DETECT] inference took 0.20s
12:09:30 [DETECT] inference took 0.22s
12:09:31 [DETECT] inference took 0.33s
12:09:32 [DETECT] inference took 0.31s
12:09:33 [DETECT] inference took 0.23s
12:09:34 [DETECT] inference took 0.22s
12:09:34 [DETECT] inference took 0.30s
12:09:35 [DETECT] inference took 0.30s
12:09:36 [DETECT] inference took 0.24s
12:09:37 [DETECT] inference took 0.27s
12:09:38 [DETECT] inference took 0.31s
12:09:39 [DETECT] inference took 0.30s
12:09:40 [DETECT] inference took 0.48s
12:09:41 [DETECT] inference took 0.31s
12:09:42 [DETECT] inference took 0.28s
12:09:43 [DETECT] inference took 0.27s
12:09:44 [DETECT] inference took 0.30s
12:09:45 [DETECT] inference took 0.27s
12:09:46 [DETECT] inference took 0.30s
12:09:47 [DETECT] inference took 0.31s
12:09:48 [DETECT] inference took 0.33s
12:09:49 [DETECT] inference took 0.30s
12:09:50 [DETECT] inference took 0.41s
12:09:52 [DETECT] inference took 1.38s
12:09:53 [DETECT] inference took 0.84s
12:09:53 [DETECT] inference took 0.55s
12:09:54 [DETECT] inference took 0.48s
12:09:55 [DETECT] inference took 0.22s
12:09:56 [DETECT] inference took 0.22s
12:09:57 [DETECT] inference took 0.23s
12:09:58 [DETECT] inference took 0.22s
12:09:59 [DETECT] inference took 0.22s
12:10:00 [DETECT] inference took 0.20s
12:10:01 [DETECT] inference took 0.20s
12:10:02 [DETECT] inference took 0.22s
12:10:03 [DETECT] inference took 0.20s
12:10:04 [DETECT] inference took 0.25s
12:10:05 [DETECT] inference took 0.22s
12:10:06 [DETECT] inference took 0.42s
12:10:07 [DETECT] inference took 0.28s
12:10:08 [DETECT] inference took 0.22s
12:10:09 [DETECT] inference took 0.20s
12:10:10 [DETECT] inference took 0.20s
12:10:11 [DETECT] inference took 0.31s
12:10:12 [DETECT] inference took 0.20s
12:10:13 [DETECT] inference took 0.22s
12:10:14 [DETECT] inference took 0.20s
12:10:15 [DETECT] inference took 0.28s
12:10:16 [DETECT] inference took 0.58s
12:10:17 [DETECT] inference took 0.33s
12:10:18 [DETECT] inference took 0.58s
12:10:19 [DETECT] inference took 0.27s
12:10:19 [DETECT] inference took 0.33s
12:10:20 [DETECT] inference took 0.30s
12:10:21 [DETECT] inference took 0.33s
12:10:22 [DETECT] inference took 0.30s
12:10:22 [DETECT] inference took 0.33s
12:10:23 [DETECT] inference took 0.31s
12:10:24 [DETECT] inference took 0.28s
12:10:25 [DETECT] inference took 0.28s
12:10:26 [DETECT] inference took 0.30s
12:10:27 [DETECT] inference took 0.30s
12:10:28 [DETECT] inference took 0.28s
12:10:28 [DETECT] inference took 0.34s
12:10:29 [DETECT] inference took 0.31s
12:10:30 [DETECT] inference took 0.31s
12:10:30 [DETECT] inference took 0.28s
12:10:31 [DETECT] inference took 0.31s
12:10:32 [DETECT] inference took 0.41s
12:10:33 [DETECT] inference took 0.34s
12:10:33 [DETECT] inference took 0.31s
12:10:33 [DETECT] inference took 0.33s
12:10:34 [DETECT] inference took 0.27s
12:10:35 [DETECT] inference took 0.36s
12:10:36 [DETECT] inference took 0.61s
12:10:37 [DETECT] inference took 0.48s
12:10:38 [DETECT] inference took 0.30s
12:10:40 [DETECT] inference took 0.75s
12:10:40 [DETECT] inference took 0.22s
12:10:41 [DETECT] inference took 0.22s
12:10:42 [DETECT] inference took 0.23s
12:10:43 [DETECT] inference took 0.28s
12:10:44 [DETECT] inference took 0.30s
12:10:45 [DETECT] inference took 0.28s
12:10:46 [DETECT] inference took 0.30s
12:10:47 [DETECT] inference took 0.30s
12:10:48 [DETECT] inference took 0.27s
12:10:49 [DETECT] inference took 0.33s
12:10:50 [DETECT] inference took 0.28s
12:10:51 [DETECT] inference took 0.28s
12:10:52 [DETECT] inference took 0.30s
12:10:53 [DETECT] inference took 0.28s
12:10:54 [DETECT] inference took 0.33s
12:10:55 [DETECT] inference took 0.50s
12:10:56 [DETECT] inference took 0.27s
12:10:57 [DETECT] inference took 0.33s
12:10:59 [DETECT] inference took 0.58s
12:10:59 [DETECT] inference took 0.22s
12:11:00 [DETECT] inference took 0.20s
12:11:01 [DETECT] inference took 0.22s
12:11:02 [DETECT] inference took 0.22s
12:11:03 [DETECT] inference took 0.38s
12:11:04 [DETECT] inference took 0.24s
12:11:05 [DETECT] inference took 0.25s
12:11:06 [DETECT] inference took 0.22s
12:11:07 [DETECT] inference took 0.22s
12:11:08 [DETECT] inference took 0.22s
12:11:09 [DETECT] inference took 0.24s
12:11:10 [DETECT] inference took 0.24s
12:11:11 [DETECT] inference took 0.24s
12:11:12 [DETECT] inference took 0.22s
12:11:13 [DETECT] inference took 0.22s
12:11:14 [DETECT] inference took 0.22s
12:11:15 [DETECT] inference took 0.22s
12:11:16 [DETECT] inference took 0.23s
12:11:17 [DETECT] inference took 0.31s
12:11:18 [DETECT] inference took 0.31s
12:11:19 [DETECT] inference took 0.33s
12:11:20 [DETECT] inference took 0.53s
12:11:21 [DETECT] inference took 0.33s
12:11:21 [DETECT] inference took 0.28s
12:11:22 [DETECT] inference took 0.25s
12:11:23 [DETECT] inference took 0.22s
12:11:24 [DETECT] inference took 0.20s
12:11:25 [DETECT] inference took 0.20s
12:11:26 [DETECT] inference took 0.22s
12:11:27 [DETECT] inference took 0.20s
12:11:28 [DETECT] inference took 0.20s
12:11:29 [DETECT] inference took 0.20s
12:11:30 [DETECT] inference took 0.22s
12:11:31 [DETECT] inference took 0.22s
12:11:32 [DETECT] inference took 0.25s
12:11:33 [DETECT] inference took 0.22s
12:11:34 [DETECT] inference took 0.22s
12:11:35 [DETECT] inference took 0.34s
12:11:36 [DETECT] inference took 0.22s
12:11:37 [DETECT] inference took 0.20s
12:11:38 [DETECT] inference took 0.22s
12:11:39 [DETECT] inference took 0.20s
12:11:40 [DETECT] inference took 0.30s
12:11:41 [DETECT] inference took 0.22s
12:11:42 [DETECT] inference took 0.20s
12:11:43 [DETECT] inference took 0.20s
12:11:44 [DETECT] inference took 0.20s
12:11:45 [DETECT] inference took 0.22s
12:11:46 [DETECT] inference took 0.22s
12:11:47 [DETECT] inference took 0.20s
12:11:48 [DETECT] inference took 0.25s
12:11:49 [DETECT] inference took 0.22s
12:11:50 [DETECT] inference took 0.22s
12:11:51 [DETECT] inference took 0.20s
12:11:52 [DETECT] inference took 0.22s
12:11:53 [DETECT] inference took 0.20s
12:11:54 [DETECT] inference took 0.22s
12:11:55 [DETECT] inference took 0.22s
12:11:56 [DETECT] inference took 0.22s
12:11:57 [DETECT] inference took 0.20s
12:11:58 [DETECT] inference took 0.22s
12:11:59 [DETECT] inference took 0.23s
12:12:00 [DETECT] inference took 0.22s
12:12:01 [DETECT] inference took 0.28s
12:12:02 [DETECT] inference took 0.30s
12:12:02 [DETECT] inference took 0.23s
12:12:03 [DETECT] inference took 0.22s
12:12:04 [DETECT] inference took 0.22s
12:12:05 [DETECT] inference took 0.20s
12:12:07 [DETECT] inference took 0.61s
12:12:08 [VIDEO] cap.read() failed, reconnecting...
12:12:08 [DETECT] inference took 0.30s
12:12:09 [DETECT] inference took 0.20s
12:12:10 [VIDEO] opening capture: 'rtsp://administrator:123456@169.254.50.189/rtsp/defaultPrimary?streamType=u'
12:12:15 [VIDEO] capture opened successfully
12:12:15 [DETECT] inference took 0.22s
12:12:16 [DETECT] inference took 0.22s
12:12:17 [DETECT] inference took 0.20s
12:12:18 [DETECT] inference took 0.22s
12:12:19 [DETECT] inference took 0.22s
12:12:20 [DETECT] inference took 0.22s
12:12:21 [DETECT] inference took 0.20s
12:12:22 [DETECT] inference took 0.20s
12:12:23 [DETECT] inference took 0.20s
12:12:24 [DETECT] inference took 0.22s
12:12:25 [DETECT] inference took 0.20s
12:12:26 [DETECT] inference took 0.22s
12:12:28 [DETECT] inference took 0.26s
12:12:28 [DETECT] inference took 0.20s
12:12:29 [DETECT] inference took 0.20s
12:12:30 [DETECT] inference took 0.20s
12:12:31 [DETECT] inference took 0.20s
12:12:33 [DETECT] inference took 0.34s
12:12:33 [DETECT] inference took 0.20s
12:12:34 [DETECT] inference took 0.20s
12:12:35 [DETECT] inference took 0.22s
12:12:36 [DETECT] inference took 0.20s
12:12:38 [DETECT] inference took 0.25s
12:12:38 [DETECT] inference took 0.20s
12:12:40 [DETECT] inference took 0.22s
12:12:41 [DETECT] inference took 0.22s
12:12:42 [DETECT] inference took 0.24s
12:12:43 [DETECT] inference took 0.22s
12:12:44 [DETECT] inference took 0.22s
12:12:45 [DETECT] inference took 0.22s
12:12:45 [DETECT] inference took 0.20s
12:12:47 [DETECT] inference took 0.20s
12:12:48 [DETECT] inference took 0.22s
12:12:49 [DETECT] inference took 0.22s
12:12:50 [DETECT] inference took 0.25s
12:12:51 [DETECT] inference took 0.20s
12:12:52 [DETECT] inference took 0.20s
12:12:53 [DETECT] inference took 0.20s
12:12:54 [DETECT] inference took 0.30s
12:12:55 [DETECT] inference took 0.22s
12:12:56 [DETECT] inference took 0.22s
12:12:57 [DETECT] inference took 0.20s
12:12:58 [DETECT] inference took 0.39s
12:12:59 [DETECT] inference took 0.36s
12:13:00 [DETECT] inference took 0.20s
12:13:01 [DETECT] inference took 0.20s
12:13:02 [DETECT] inference took 0.22s
12:13:03 [DETECT] inference took 0.34s
12:13:04 [DETECT] inference took 0.25s
12:13:05 [DETECT] inference took 0.20s
12:13:06 [DETECT] inference took 0.31s
12:13:07 [DETECT] inference took 0.33s
12:13:08 [DETECT] inference took 0.20s
12:13:09 [DETECT] inference took 0.25s
12:13:10 [DETECT] inference took 0.22s
12:13:11 [DETECT] inference took 0.20s
12:13:12 [DETECT] inference took 0.20s
12:13:13 [DETECT] inference took 0.22s
12:13:14 [DETECT] inference took 0.22s
12:13:15 [DETECT] inference took 0.39s
12:13:16 [DETECT] inference took 0.22s
12:13:17 [DETECT] inference took 0.22s
12:13:18 [DETECT] inference took 0.20s
12:13:19 [DETECT] inference took 0.20s
12:13:20 [DETECT] inference took 0.20s
12:13:21 [DETECT] inference took 0.22s
12:13:22 [DETECT] inference took 0.62s
12:13:23 [DETECT] inference took 0.44s
12:13:24 [DETECT] inference took 0.20s
12:13:25 [DETECT] inference took 0.22s
12:13:26 [DETECT] inference took 0.20s
12:13:27 [DETECT] inference took 0.22s
12:13:28 [DETECT] inference took 0.20s
12:13:29 [DETECT] inference took 0.20s
12:13:30 [DETECT] inference took 0.28s
12:13:31 [DETECT] inference took 0.22s
12:13:32 [DETECT] inference took 0.20s
12:13:33 [DETECT] inference took 0.20s
12:13:34 [DETECT] inference took 0.31s
12:13:35 [DETECT] inference took 0.38s
12:13:35 [DETECT] inference took 0.25s
12:13:36 [DETECT] inference took 0.20s
12:13:37 [DETECT] inference took 0.22s
12:13:37 [DETECT] inference took 0.26s
