11:00:29 [SESSION] logging to C:\Users\user\Documents\avigilon-ptz-dashboard\backend\logs\session-20260714-110029-7096.log
11:32:10 [DETECT] inference took 0.25s
11:32:11 [DETECT] inference took 0.20s
11:32:11 [DETECT] inference took 0.23s
11:32:12 [DETECT] inference took 0.20s
11:32:12 [DETECT] inference took 0.25s
11:32:13 [DETECT] inference took 0.22s
11:32:14 [DETECT] inference took 0.22s
11:32:15 [DETECT] inference took 0.22s
11:32:16 [DETECT] inference took 0.33s
11:32:17 [DETECT] inference took 0.30s
11:32:18 [DETECT] inference took 0.28s
11:32:19 [DETECT] inference took 0.26s
11:32:20 [DETECT] inference took 0.30s
11:32:21 [DETECT] inference took 0.30s
11:32:22 [DETECT] inference took 0.26s
11:32:23 [DETECT] inference took 0.44s
11:32:24 [DETECT] inference took 0.26s
11:32:25 [DETECT] inference took 0.28s
11:32:26 [DETECT] inference took 0.28s
11:32:27 [DETECT] inference took 0.30s
11:32:28 [DETECT] inference took 0.47s
11:32:29 [DETECT] inference took 0.28s
11:32:30 [DETECT] inference took 0.30s
11:32:31 [DETECT] inference took 0.26s
11:32:32 [DETECT] inference took 0.28s
11:32:33 [DETECT] inference took 0.28s
11:32:34 [DETECT] inference took 0.26s
11:32:35 [DETECT] inference took 0.27s
11:32:36 [DETECT] inference took 0.27s
11:32:37 [DETECT] inference took 0.27s
11:32:38 [DETECT] inference took 0.30s
11:32:39 [DETECT] inference took 0.28s
11:32:40 [DETECT] inference took 0.31s
11:32:41 [DETECT] inference took 0.31s
11:32:42 [DETECT] inference took 0.28s
11:32:43 [DETECT] inference took 0.28s
11:32:44 [DETECT] inference took 0.42s
11:32:45 [DETECT] inference took 0.30s
11:32:46 [DETECT] inference took 0.28s
11:32:47 [DETECT] inference took 0.28s
11:32:48 [DETECT] inference took 0.28s
11:32:49 [DETECT] inference took 0.47s
11:32:50 [DETECT] inference took 0.30s
11:32:50 [DETECT] inference took 0.34s
11:32:51 [DETECT] inference took 0.30s
11:32:52 [DETECT] inference took 0.27s
11:32:53 [DETECT] inference took 0.28s
11:32:54 [DETECT] inference took 0.28s
11:32:55 [DETECT] inference took 0.27s
11:32:56 [DETECT] inference took 0.28s
11:32:57 [DETECT] inference took 0.28s
11:32:58 [DETECT] inference took 0.30s
11:32:59 [DETECT] inference took 0.28s
11:33:00 [DETECT] inference took 0.30s
11:33:01 [DETECT] inference took 0.28s
11:33:02 [DETECT] inference took 0.28s
11:33:03 [DETECT] inference took 0.28s
11:33:04 [DETECT] inference took 0.28s
11:33:05 [DETECT] inference took 0.31s
11:33:06 [DETECT] inference took 0.27s
11:33:07 [DETECT] inference took 0.27s
11:33:08 [DETECT] inference took 0.30s
11:33:09 [DETECT] inference took 0.28s
11:33:10 [DETECT] inference took 0.49s
11:33:11 [DETECT] inference took 0.30s
11:33:12 [DETECT] inference took 0.28s
11:33:13 [DETECT] inference took 0.27s
11:33:14 [DETECT] inference took 0.28s
11:33:15 [DETECT] inference took 0.56s
11:33:16 [DETECT] inference took 0.31s
11:33:17 [DETECT] inference took 0.26s
11:33:18 [DETECT] inference took 0.28s
11:33:19 [DETECT] inference took 0.28s
11:33:20 [DETECT] inference took 0.28s
11:33:21 [DETECT] inference took 0.30s
11:33:22 [DETECT] inference took 0.28s
11:33:23 [DETECT] inference took 0.30s
11:33:24 [DETECT] inference took 0.28s
11:33:25 [DETECT] inference took 0.28s
11:33:26 [DETECT] inference took 0.26s
11:33:27 [DETECT] inference took 0.23s
11:33:28 [DETECT] inference took 0.22s
11:33:29 [DETECT] inference took 0.22s
11:33:30 [DETECT] inference took 0.22s
11:33:31 [DETECT] inference took 0.36s
11:33:32 [DETECT] inference took 0.28s
11:33:33 [DETECT] inference took 0.30s
11:33:34 [DETECT] inference took 0.28s
11:33:35 [DETECT] inference took 0.30s
11:33:36 [DETECT] inference took 0.48s
11:33:37 [DETECT] inference took 0.28s
11:33:38 [DETECT] inference took 0.27s
11:33:40 [DETECT] inference took 0.72s
11:33:40 [DETECT] inference took 0.38s
11:33:41 [DETECT] inference took 0.28s
11:33:42 [DETECT] inference took 0.28s
11:33:43 [DETECT] inference took 0.28s
11:33:44 [DETECT] inference took 0.27s
11:33:45 [DETECT] inference took 0.28s
11:33:46 [DETECT] inference took 0.30s
11:33:47 [DETECT] inference took 0.30s
11:33:48 [DETECT] inference took 0.24s
11:33:49 [DETECT] inference took 0.22s
11:33:50 [DETECT] inference took 0.20s
11:33:51 [DETECT] inference took 0.20s
11:33:52 [DETECT] inference took 0.22s
11:33:53 [DETECT] inference took 0.20s
11:33:54 [DETECT] inference took 0.27s
11:33:55 [DETECT] inference took 0.27s
11:33:56 [DETECT] inference took 0.28s
